CODE_VILLE,BPR,GENDER,MARITAL_STATUS,NOMBRE_ENFANT,CUSTOMER_RATING,TAILLE_ENTREPRI,age_client,label_code,label_nom,pack_actuel,pack_etat,solde_moyen,solde_min,nb_mois_observes_solde,depot_moyen,flux_cred_total,nb_mois_avec_flux,nb_operations_gab,montant_total_gab,montant_moyen_gab,nb_retraits,montant_total_retraits,nb_paiements_digitaux,montant_total_payfac,nb_vignettes_payees,montant_total_vignette,label_eligibilite,jamais_active_digital,jamais_utilise_gab,anciennete_digitale_jours_imp,recence_gab_jours_imp,nb_mois_observes_solde_etait_extreme,NOMBRE_ENFANT_etait_extreme,solde_moyen_etait_extreme,solde_min_etait_extreme,solde_max_etait_extreme,depot_moyen_etait_extreme,flux_cred_moyen_etait_extreme,flux_cred_total_etait_extreme,montant_total_gab_etait_extreme,montant_moyen_gab_etait_extreme,montant_total_retraits_etait_extreme,montant_total_payfac_etait_extreme,montant_total_vignette_etait_extreme,solde_volatilite_indefinie,solde_volatilite_relative_imp
780,78,F,1,0,SVC,PARTICULIER,42,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,44320.0,2,1,0.0,0.0,31,32600.0,0,0.0,0,0.0,0.0,0,0,5672,1056,0,0.0,1,1,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
607,17,M,3,2,SVC,PARTICULIER,60,,,PLOCI,W,-2252.6679166666668,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
640,64,M,3,1,SVC,PARTICULIER,44,,,PLOCI,W,1880.53875,1.29,24,937.5387500000002,20085.67,13,42,0.0,0.0,69,24600.0,0,0.0,0,0.0,0.0,1,0,2561,718,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.071955443619548
530,81,M,1,0,PLT,PARTICULIER,42,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,0,0.0,0.0,21,36800.0,265,22494.965,8,2950.0,0.0,0,1,4764,699,0,0.0,1,1,1,1,1,1,0.0,0.0,0,1.0,1.0,0,3.5805933717645884
480,27,M,1,0,SVC,PARTICULIER,50,,,SANS_PACK,SANS_ETAT,-164.34999999999997,-164.35,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
570,57,F,1,0,GLD,PARTICULIER,45,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,44652.9724,154046.33,13,2,705.5,49.55882352941177,74,51700.0,41,4166.17,0,0.0,0.0,0,0,4076,905,0,0.0,1,1,1,0,0,0,0.0,1.0,0,0.0,0.0,0,3.5805933717645884
664,78,F,3,0,SVC,PARTICULIER,66,,,PLOCI,W,9574.801250000002,7.35,24,9834.597200000004,0.0,0,3,0.0,0.0,4,6100.0,0,0.0,0,0.0,0.0,1,0,2561,1346,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.4311367559718273
085,45,M,3,3,SIL,PARTICULIER,56,09,MaRetraite,PLOCI,W,1860.2916666666667,-14.5,24,1754.123043478261,57983.35,13,148,0.0,0.0,79,67900.0,0,0.0,0,0.0,1.0,0,0,6454,681,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.0259332093981675
780,57,F,1,0,PLT,PARTICULIER,35,,,PLOCI,W,28334.288333333323,-16.5,36,45272.472928571435,231919.675,26,135,1103.01,8.170444444444444,104,101250.0,0,0.0,0,0.0,0.0,0,0,3472,660,1,0.0,1,0,1,1,1,1,0.0,0.0,1,0.0,0.0,0,3.611071109191439
570,57,M,1,0,SVC,PARTICULIER,40,,,SANS_PACK,SANS_ETAT,-138.6,-138.6,24,6394.281999999997,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
090,45,M,1,0,SVC,PARTICULIER,43,,,SANS_PACK,SANS_ETAT,-793.5499999999998,-793.55,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
810,81,M,1,0,PLT,PARTICULIER,41,,,PLOCI,W,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,1,0.0,0.0,88,99700.0,126,8421.43,1,0.0,0.0,0,0,6454,782,0,0.0,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
190,45,M,1,0,GLD,PARTICULIER,43,,,PLOCI,V,7736.537083333333,694.19,24,9535.976,102618.0,13,0,0.0,0.0,1,2000.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.9197046008256606
270,27,M,1,0,PLT,PARTICULIER,35,,,PLOCI,W,19973.342083333333,-1033.2150000000001,24,9831.574666666666,231919.675,13,11,0.0,0.0,42,25300.0,49,7932.85,1,1500.0,0.0,0,0,3435,815,0,0.0,0,1,0,0,1,1,0.0,0.0,0,0.0,0.0,0,5.080993685312346
050,50,F,1,0,FNC,PARTICULIER,38,,,SANS_PACK,SANS_ETAT,23927.82541666667,847.065,24,39291.947199999995,112227.13999999998,13,5,0.0,0.0,60,47200.0,19,3313.0,0,0.0,0.0,0,0,2636,666,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.071997523246166
190,45,M,1,0,SVC,PARTICULIER,43,,,SANS_PACK,SANS_ETAT,-424.40916666666664,-931.46,24,104.00999999999999,0.0,0,1,0.0,0.0,3,300.0,0,0.0,0,0.0,0.0,1,0,2561,1136,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
590,45,M,3,0,SVC,PARTICULIER,51,,,PLOCI,W,21.352352941176463,-95.66,34,171.94409090909093,1275.13,3,59,0.0,0.0,22,8300.0,0,0.0,0,0.0,0.0,1,0,2561,660,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,27.50376043417175
796,81,M,3,2,FNC,PARTICULIER,56,,,PLOF2,W,-2424.569032258065,-1033.2150000000001,31,0.0,64498.460000000014,14,8,0.0,0.0,37,31900.0,0,0.0,0,0.0,0.0,1,0,2561,701,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
572,57,F,3,2,FNC,PARTICULIER,44,53,AVENIR MESENFANTS,PLOCI,W,3373.5128571428577,0.0,35,22242.2975862069,151976.21,13,56,0.0,0.0,46,101250.0,0,0.0,0,0.0,1.0,0,0,3522,717,0,0.0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,3.062700643966293
780,78,F,1,0,FBP,PARTICULIER,40,,,PJUN0,W,15689.547499999999,-27.93,36,28232.58181818181,231919.675,13,1,0.0,0.0,38,58500.0,30,11530.04,3,788.0,0.0,0,0,6453,788,1,0.0,0,0,1,0,1,1,0.0,0.0,0,0.0,0.0,0,6.522084846615239
270,27,M,1,0,SVC,PARTICULIER,43,,,SANS_PACK,SANS_ETAT,-1863.32,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
590,45,M,3,2,SVC,PARTICULIER,47,,,PCNS0,W,25399.927499999998,847.065,16,22042.91,83790.0,5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,6453,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.7460664011737834
400,45,M,3,2,FNC,PARTICULIER,57,,,SANS_PACK,SANS_ETAT,25.900416666666672,-29.43,24,43.08571428571428,53980.7,13,49,20.0,0.40816326530612246,20,45700.0,0,0.0,0,0.0,0.0,1,0,2561,671,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.175994594681551
810,81,M,3,0,SVC,PARTICULIER,61,,,SANS_PACK,SANS_ETAT,-123.03999999999998,-123.04,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
590,45,M,1,0,PLT,PARTICULIER,44,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,44,0.0,0.0,55,101250.0,0,0.0,0,0.0,0.0,1,0,2561,661,0,0.0,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0,3.5805933717645884
323,64,M,1,0,FNC,PARTICULIER,38,,,PLOCI,W,-1201.4228888888888,-1033.2150000000001,36,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,1,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
450,45,F,1,0,SVC,PARTICULIER,35,,,SANS_PACK,SANS_ETAT,-162.83999999999997,-162.84,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
590,45,M,3,5,SVC,PARTICULIER,61,,,PCNS0,W,-71.02249999999997,-1033.2150000000001,24,1168.54,13144.51,10,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,2561,687,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
270,27,F,3,0,SIL,PARTICULIER,49,,,PLOCI,W,28334.288333333323,847.065,24,44461.792199999996,52034.81,11,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,6453,699,0,0.0,1,1,1,0,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
780,78,M,1,0,SVC,PARTICULIER,40,,,PLOC1,W,-4069.9137499999997,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
240,45,F,1,0,SVC,PARTICULIER,38,,,PLOCI,W,-2252.6679166666668,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
201,45,M,3,2,PLT,PARTICULIER,42,,,PLOC1,W,20120.177499999998,847.065,24,20857.571200000002,231919.675,13,40,0.0,0.0,94,101250.0,158,22494.965,2,2200.0,0.0,0,0,6448,670,0,0.0,0,1,0,0,1,1,0.0,0.0,1,1.0,0.0,0,2.8780926510215927
640,64,M,3,0,GLD,PARTICULIER,40,,,PLOCI,W,28334.288333333323,0.0,36,45272.472928571435,112888.06,13,0,0.0,0.0,12,11000.0,71,14197.359999999999,0,0.0,0.0,0,1,4941,699,1,0.0,1,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.6104887758783204
500,50,F,3,0,GLD,PARTICULIER,59,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,721,699,0,0.0,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
491,27,F,1,0,SIL,PARTICULIER,42,,,PLOC1,V,21561.399999999998,-164.35,27,0.0,231919.675,2,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,1,0,1,1,0.0,0.0,0,0.0,0.0,0,4.752241505653623
144,27,M,1,0,GLD,PARTICULIER,49,,,SANS_PACK,SANS_ETAT,12558.050833333335,22.64,24,16640.8276,126939.82999999999,13,35,0.0,0.0,59,93000.0,0,0.0,0,0.0,0.0,0,0,1539,767,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.3989312035619115
281,27,M,3,0,SVC,PARTICULIER,45,,,SANS_PACK,SANS_ETAT,-162.83999999999997,-162.84,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,78,M,1,2,SVC,PARTICULIER,52,,,SANS_PACK,SANS_ETAT,-169.95,-169.95,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
450,45,M,1,0,SVC,PARTICULIER,40,,,PLOC1,W,-748.3979166666667,-1033.2150000000001,24,45272.472928571435,60574.59,2,14,0.0,0.0,30,9800.0,1,200.0,0,0.0,0.0,0,0,3625,837,0,0.0,0,1,0,1,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
810,81,F,3,0,SVC,PARTICULIER,56,,,SANS_PACK,SANS_ETAT,-1367.1433333333334,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
430,43,M,1,0,SVC,PARTICULIER,39,,,SANS_PACK,SANS_ETAT,-870.2549999999998,-1033.2150000000001,36,237.38000000000008,202.18000000000004,13,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,1,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,81,M,1,0,PLT,PARTICULIER,41,,,SANS_PACK,SANS_ETAT,28334.288333333323,0.0,36,45272.472928571435,231919.675,13,0,0.0,0.0,64,101250.0,0,0.0,0,0.0,0.0,0,1,6032,699,1,0.0,1,0,1,1,1,1,0.0,0.0,1,0.0,0.0,0,3.6104887758783204
780,78,F,2,0,SVC,PARTICULIER,43,,,PLOCI,W,1321.8983333333333,847.065,24,1048.4244,18400.0,12,0,0.0,0.0,1,1000.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.5800420859395388
270,17,F,1,0,SVC,PARTICULIER,42,,,SANS_PACK,SANS_ETAT,415.34375,-12.01,24,513.2295454545455,3900.0,13,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,2561,676,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.4982589722368522
825,45,M,3,1,SVC,PARTICULIER,40,,,PCNS0,W,3359.397916666667,21.71,24,4460.38294117647,0.0,0,16,0.0,0.0,33,28100.0,0,0.0,0,0.0,0.0,0,0,2039,693,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.7298409747282344
570,57,F,3,2,SVC,PARTICULIER,43,53,AVENIR MESENFANTS,SANS_PACK,SANS_ETAT,371.27124999999995,-233.71,24,8951.489333333333,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,26.893006124228577
780,78,F,1,0,SVC,PARTICULIER,40,,,PLOCO,W,-1391.866041666667,-1033.2150000000001,36,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,1,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
621,17,F,3,2,SVC,PARTICULIER,65,,,SANS_PACK,SANS_ETAT,345.7316666666666,-348.24,24,703.3668421052632,12000.0,12,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,6.413702341411211
50,50,M,3,3,SVC,PARTICULIER,66,,,PLOCI,W,-659.8416666666668,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
491,45,M,1,0,SVC,PARTICULIER,48,,,PLOC1,W,-62.93791666666675,-1033.2150000000001,24,506.8059374999999,0.0,0,14,0.0,0.0,51,15700.0,0,0.0,0,0.0,0.0,0,0,4239,1161,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
570,57,F,1,0,GLD,PARTICULIER,48,,,PFEM1,W,28334.288333333323,847.065,24,45272.472928571435,158475.36000000002,13,0,0.0,0.0,15,17000.0,37,2039.26,3,2100.0,0.0,0,1,2611,699,0,0.0,1,1,0,1,0,0,0.0,0.0,0,0.0,0.0,0,3.406348656601164
590,45,M,3,0,GLD,PARTICULIER,63,,,SANS_PACK,SANS_ETAT,3828.4424999999997,74.54,24,6046.478,61718.590000000004,13,193,0.0,0.0,149,68100.0,0,0.0,0,0.0,0.0,0,0,6449,661,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.440262587200931
640,64,M,1,0,SVC,PARTICULIER,40,,,PLOC1,W,-5220.617499999999,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,6449,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
530,78,M,3,0,SVC,PARTICULIER,66,,,SANS_PACK,SANS_ETAT,-164.34999999999997,-164.35,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
480,27,F,3,0,FNC,PARTICULIER,37,,,PLOCI,W,28334.288333333323,847.065,24,39384.33439999999,120507.06999999999,13,0,0.0,0.0,9,17000.0,7,700.0,1,700.0,0.0,0,1,4810,699,0,0.0,1,1,1,0,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
780,78,M,3,0,SVC,PARTICULIER,52,,,PCNS0,W,-3490.3487499999997,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
825,81,M,3,1,SVC,PARTICULIER,51,,,PLOCI,W,-296.50291666666664,-968.16,24,60.175,10500.0,3,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
480,27,M,3,2,SVC,PARTICULIER,56,,,SANS_PACK,SANS_ETAT,966.3145833333333,-1.84,24,1028.0433333333333,2893.55,4,0,0.0,0.0,49,50700.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,10.291182779934934
041,01,M,3,9,SVC,PARTICULIER,68,,,PCNS0,W,-1762.0229166666666,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,45,M,1,0,PLT,PARTICULIER,39,,,POCP2,W,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,71,0.0,0.0,178,101250.0,173,18409.04,1,700.0,0.0,0,0,6448,676,0,0.0,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0,3.5805933717645884
780,81,M,3,1,SVC,PARTICULIER,47,,,PCNS0,W,-15.063125000000005,-270.98,36,121.04411764705883,3316.8999999999996,3,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,6448,699,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
055,50,M,3,3,PLT,PARTICULIER,66,09,MaRetraite,PVIP3,W,3540.990416666666,-120.95,24,45272.472928571435,231919.675,13,1,0.0,0.0,179,101250.0,0,0.0,0,0.0,1.0,1,0,2561,1096,0,0.0,0,0,0,1,1,1,0.0,0.0,1,0.0,0.0,0,5.321629765306953
621,17,F,4,3,GLD,PARTICULIER,54,09,MaRetraite,SANS_PACK,SANS_ETAT,6606.693749999999,847.065,24,45272.472928571435,88759.83,13,71,0.0,0.0,67,101250.0,0,0.0,0,0.0,1.0,0,0,1568,667,0,0.0,0,1,0,1,0,0,0.0,0.0,1,0.0,0.0,0,2.2726428026121237
660,27,M,3,0,SVC,PARTICULIER,67,,,SANS_PACK,SANS_ETAT,-164.35,-164.35,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
621,17,M,3,3,SVC,PARTICULIER,51,,,SANS_PACK,SANS_ETAT,392.7987499999999,235.23,24,392.23800000000006,12421.7,13,3,0.0,0.0,43,11300.0,0,0.0,0,0.0,0.0,1,0,2561,1352,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.2713412402661675
780,78,M,3,2,SVC,PARTICULIER,68,,,SANS_PACK,SANS_ETAT,-162.83999999999997,-162.84,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
270,27,M,3,4,SIL,PARTICULIER,65,,,PLOCO,W,718.38125,10.9,24,410.73079999999993,36930.090000000004,13,79,0.0,0.0,36,51300.0,0,0.0,0,0.0,0.0,1,0,2561,662,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,8.481847208567874
430,64,M,1,0,FNC,PARTICULIER,36,,,PLOF1,W,-571.11125,-1033.2150000000001,36,45272.472928571435,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,6447,699,1,0.0,0,1,0,1,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
288,78,M,2,0,SVC,PARTICULIER,66,,,SANS_PACK,SANS_ETAT,-162.83999999999997,-162.84,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
585,57,F,3,2,PLT,PARTICULIER,44,,,PLOCI,W,28334.288333333323,-1033.2150000000001,24,18294.158,231919.675,13,7,0.0,0.0,49,101250.0,586,22494.965,0,0.0,0.0,0,0,4970,721,0,0.0,1,1,1,0,1,1,0.0,0.0,1,1.0,0.0,0,3.646953958551869
822,81,M,1,0,SIL,PARTICULIER,39,,,PLOCI,W,28334.288333333323,847.065,24,45272.472928571435,124906.0,13,12,20.0,1.6666666666666667,105,73200.0,1,99.0,0,0.0,0.0,0,0,6447,774,0,0.0,1,1,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
226,27,M,3,0,SVC,PARTICULIER,63,,,SANS_PACK,SANS_ETAT,3424.7591666666667,847.065,24,3975.066,1941.82,4,6,0.0,0.0,10,7100.0,0,0.0,0,0.0,0.0,1,0,2561,803,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.1499158943293093
810,81,F,1,0,SVC,PARTICULIER,46,,,PLOCI,W,18579.94666666667,565.18,24,12816.977999999997,82565.5,13,24,0.0,0.0,49,46100.0,0,0.0,0,0.0,0.0,0,0,6447,691,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.0610742693197537
396,27,M,3,4,SIL,PARTICULIER,61,,,SANS_PACK,SANS_ETAT,2447.9683333333337,-10.47,24,1900.7308695652175,52123.9,13,88,82.0,0.9318181818181818,38,41100.0,0,0.0,0,0.0,0.0,1,0,2561,669,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.857491348267713
780,78,M,3,2,SIL,PARTICULIER,42,,,PLOCI,W,28334.288333333323,847.065,24,34810.9412,183382.0,13,91,0.0,0.0,143,95700.0,159,11582.93,0,0.0,0.0,0,0,6447,664,0,0.0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.622048739180733
330,64,F,1,0,SVC,PARTICULIER,42,,,SANS_PACK,SANS_ETAT,108.2822916666667,-111.6,36,1761.4550000000002,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,21.6057488624448
270,27,M,3,3,FNC,PARTICULIER,67,,,PLOF1,W,1895.3754166666665,10.34,24,1776.6991999999998,49396.19000000001,13,85,150.0,1.7647058823529411,55,53300.0,0,0.0,0,0.0,0.0,1,0,2561,660,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.6180171870084665
480,27,M,3,2,SIL,PARTICULIER,54,,,PLOC1,W,2.7591666666666015,-788.38,24,788.0181818181819,48300.0,2,19,0.0,0.0,52,101250.0,0,0.0,0,0.0,0.0,0,0,1882,839,0,0.0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,1507.2195711265836
787,78,F,1,0,PLT,PARTICULIER,38,,,PLOCI,W,9897.014791666666,0.0,36,30442.545599999998,231919.675,13,100,0.0,0.0,132,79800.0,0,0.0,0,0.0,0.0,0,0,5056,662,1,0.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0,6.7350722822123705
780,78,M,1,0,PLT,PARTICULIER,43,,,PLOC1,W,947.7547222222222,-1033.2150000000001,36,4258.169,231919.675,13,4,0.0,0.0,10,5400.0,0,0.0,0,0.0,0.0,0,0,6446,787,0,0.0,0,1,0,0,1,1,0.0,0.0,0,0.0,0.0,0,29.308295014210486
338,81,M,3,0,SIL,PARTICULIER,49,,,PLOCI,W,9842.137916666667,847.065,24,11438.983600000001,78915.84,13,0,0.0,0.0,12,24000.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.9012683177617535
780,78,F,3,0,GLD,PARTICULIER,45,,,PCNS0,W,9657.883125,0.0,36,24034.157812500005,108298.56,13,0,0.0,0.0,53,20800.0,58,8563.64,0,0.0,0.0,0,1,4774,699,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.4560430653378815
465,45,M,1,0,SVC,PARTICULIER,36,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,39782.8536,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.7858622765244454
780,27,M,3,1,PLT,PARTICULIER,44,09,MaRetraite,PLOC1,W,14366.419655172413,-603.79,36,21691.285416666662,231919.675,14,3,0.0,0.0,166,101250.0,362,22494.965,9,2950.0,1.0,0,0,6444,1160,1,0.0,0,0,1,0,1,1,0.0,0.0,1,1.0,1.0,0,7.162843803114913
10,01,F,1,0,SVC,PARTICULIER,36,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,212150.96,13,0,0.0,0.0,38,47100.0,9,4057.9799999999996,0,0.0,0.0,0,1,4621,699,0,0.0,1,1,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
